,userId,Reputation,Views,UpVotes,DownVotes,postId,Score,ViewCount,CommentCount,Outlier
52494,14730,1443,301,386,2,38881,4,529,5,Reputation
52495,14730,1443,301,386,2,38897,2,188,0,Reputation
52505,14730,1443,301,386,2,39006,6,272,1,Reputation
52506,14730,1443,301,386,2,39007,1,396,0,Reputation
52507,14730,1443,301,386,2,39018,2,345,7,Reputation
52508,14730,1443,301,386,2,39027,12,320,2,Reputation
52512,14730,1443,301,386,2,39076,1,274,6,Reputation
52513,14730,1443,301,386,2,39077,1,466,6,Reputation
52514,14730,1443,301,386,2,39081,2,587,0,Reputation
52515,14730,1443,301,386,2,39082,16,924,16,Reputation
52520,14730,1443,301,386,2,39177,14,382,5,Reputation
52523,14730,1443,301,386,2,39188,4,150,0,Reputation
52524,14730,1443,301,386,2,39192,4,192,3,Reputation
52527,14730,1443,301,386,2,39240,2,118,3,Reputation
52531,14730,1443,301,386,2,46383,2,58,0,Reputation
52532,14730,1443,301,386,2,56760,4,339,0,Reputation
52533,14730,1443,301,386,2,56844,1,254,2,Reputation
52534,14730,1443,301,386,2,57486,1,35,3,Reputation
52535,14730,1443,301,386,2,58769,1,72,7,Reputation
52536,14730,1443,301,386,2,58771,0,50,2,Reputation
52537,14730,1443,301,386,2,58789,0,74,0,Reputation
52538,14730,1443,301,386,2,59276,3,280,3,Reputation
52540,14730,1443,301,386,2,60773,0,59,0,Reputation
52541,14730,1443,301,386,2,61026,8,1369,1,Reputation
52542,14730,1443,301,386,2,61215,7,265,5,Reputation
52543,14730,1443,301,386,2,61341,2,160,0,Reputation
52544,14730,1443,301,386,2,64121,2,46,1,Reputation
52545,14730,1443,301,386,2,64171,7,445,9,Reputation
52546,14730,1443,301,386,2,64938,12,319,3,Reputation
52547,14730,1443,301,386,2,65732,3,72,2,Reputation
52548,14730,1443,301,386,2,65811,0,239,1,Reputation
52549,14730,1443,301,386,2,66816,4,113,1,Reputation
52550,14730,1443,301,386,2,66859,1,59,5,Reputation
52551,14730,1443,301,386,2,67055,2,73,1,Reputation
52552,14730,1443,301,386,2,67067,3,229,0,Reputation
52553,14730,1443,301,386,2,68717,10,624,1,Reputation
52555,14730,1443,301,386,2,68886,3,306,3,Reputation
52556,14730,1443,301,386,2,71124,1,36,0,Reputation
52557,14730,1443,301,386,2,71285,2,38,1,Reputation
52558,14730,1443,301,386,2,71970,2,78,5,Reputation
52559,14730,1443,301,386,2,82729,5,254,6,Reputation
52560,14730,1443,301,386,2,86984,1,27,0,Reputation
52561,14730,1443,301,386,2,87514,3,105,4,Reputation
52562,14730,1443,301,386,2,91537,3,166,7,Reputation
52563,14730,1443,301,386,2,110443,2,117,4,Reputation
52565,14730,1443,301,386,2,110662,5,253,5,Reputation
52566,14730,1443,301,386,2,110702,2,77,5,Reputation
52594,14741,1006,137,83,104,38893,1,153,1,Reputation
52604,14741,1006,137,83,104,55887,2,1914,0,Reputation
52629,14741,1006,137,83,104,76849,0,38,0,Reputation
52630,14741,1006,137,83,104,78383,1,26,0,Reputation
52680,14803,2241,121,96,2,43157,0,1278,4,Reputation
52681,14803,2241,121,96,2,43206,1,1002,0,Reputation
52686,14803,2241,121,96,2,43645,1,125,0,Reputation
52689,14803,2241,121,96,2,57270,3,164,0,Reputation
52690,14803,2241,121,96,2,59866,1,270,0,Reputation
52708,14803,2241,121,96,2,63402,1,69,4,Reputation
52715,14803,2241,121,96,2,64368,0,130,5,Reputation
52716,14803,2241,121,96,2,64459,1,143,4,Reputation
52719,14803,2241,121,96,2,69733,1,158,0,Reputation
52723,14803,2241,121,96,2,69928,2,108,8,Reputation
52728,14803,2241,121,96,2,70391,6,290,0,Reputation
52729,14803,2241,121,96,2,70576,4,53,0,Reputation
52733,14803,2241,121,96,2,71221,10,516,9,Reputation
52744,14803,2241,121,96,2,76598,5,376,0,Reputation
52746,14803,2241,121,96,2,76979,2,43,5,Reputation
52748,14803,2241,121,96,2,77085,0,36,9,Reputation
52750,14803,2241,121,96,2,86584,2,76,0,Reputation
52751,14803,2241,121,96,2,87132,14,1253,3,Reputation
52757,14803,2241,121,96,2,89751,0,60,1,Reputation
52758,14803,2241,121,96,2,91270,1,210,0,Reputation
52760,14803,2241,121,96,2,93431,3,95,0,Reputation
52761,14803,2241,121,96,2,113400,1,18,0,Reputation
52762,14803,2241,121,96,2,113669,1,29,0,Reputation
52922,14860,1285,261,94,60,41014,3,466,0,Reputation
52923,14860,1285,261,94,60,43243,2,1344,0,Reputation
52930,14860,1285,261,94,60,45184,3,4282,5,Reputation
52937,14860,1285,261,94,60,49820,1,458,7,Reputation
52944,14860,1285,261,94,60,52889,1,353,7,Reputation
52947,14860,1285,261,94,60,53102,0,628,2,Reputation
53000,14860,1285,261,94,60,112021,3,114,3,Reputation
53021,14888,650,53,70,0,40576,5,1078,4,Reputation
53029,14888,650,53,70,0,46646,2,101,5,Reputation
53039,14888,650,53,70,0,80749,3,150,1,Reputation
53294,16049,1460,183,288,1,46719,10,1348,2,Reputation
53301,16049,1460,183,288,1,52996,9,310,5,Reputation
53319,16049,1460,183,288,1,56306,5,513,0,Reputation
53320,16049,1460,183,288,1,57359,4,289,3,Reputation
53324,16049,1460,183,288,1,73461,1,37,0,Reputation
53326,16049,1460,183,288,1,76999,3,288,5,Reputation
53329,16049,1460,183,288,1,77834,16,574,9,Reputation
53337,16049,1460,183,288,1,79791,1,24,0,Reputation
53340,16049,1460,183,288,1,80206,5,61,1,Reputation
53341,16049,1460,183,288,1,80293,4,102,5,Reputation
53347,16049,1460,183,288,1,80724,2,114,0,Reputation
53351,16049,1460,183,288,1,81282,15,332,0,Reputation
53369,16049,1460,183,288,1,93119,2,81,1,Reputation
53493,16137,750,46,17,0,50807,9,1149,0,Reputation
53497,16137,750,46,17,0,52984,1,51,0,Reputation
53502,16137,750,46,17,0,69736,2,99,2,Reputation
53504,16137,750,46,17,0,72613,13,971,1,Reputation
53723,16297,2108,163,92,10,44892,18,718,5,Reputation
54232,16663,1062,51,48,2,44737,2,119,9,Reputation
54236,16663,1062,51,48,2,50351,3,62,0,Reputation
54237,16663,1062,51,48,2,50737,0,44,0,Reputation
54243,16663,1062,51,48,2,58012,0,120,0,Reputation
54253,16663,1062,51,48,2,60011,2,131,4,Reputation
54271,16663,1062,51,48,2,100784,1,22,1,Reputation
54319,16709,1469,130,144,14,80932,2,132,0,Reputation
54320,16709,1469,130,144,14,82225,1,174,4,Reputation
54333,16709,1469,130,144,14,92524,1,54,1,Reputation
54344,16709,1469,130,144,14,95734,0,18,0,Reputation
54358,16709,1469,130,144,14,104249,1,110,4,Reputation
54359,16709,1469,130,144,14,104530,1,60,2,Reputation
54375,16709,1469,130,144,14,112414,5,66,2,Reputation
54624,16859,1391,61,204,4,64606,1,134,0,Reputation
54629,16859,1391,61,204,4,73479,4,81,1,Reputation
54634,16859,1391,61,204,4,80152,4,31,0,Reputation
54635,16859,1391,61,204,4,81144,1,54,0,Reputation
54643,16859,1391,61,204,4,91332,7,88,2,Reputation
54995,17072,1981,305,523,16,54450,17,760,3,Reputation
55006,17072,1981,305,523,16,55624,5,869,0,Reputation
55024,17072,1981,305,523,16,68205,1,1957,4,Reputation
55035,17072,1981,305,523,16,74888,1,16,1,Reputation
55055,17072,1981,305,523,16,101230,2,22,1,Reputation
55107,17096,856,114,119,10,57117,8,829,1,Reputation
55419,17230,10690,1040,3079,163,59446,2,264,7,Reputation
55732,17359,1597,126,183,5,44798,8,146,5,Reputation
55734,17359,1597,126,183,5,45241,2,373,2,Reputation
55735,17359,1597,126,183,5,45446,1,244,1,Reputation
55736,17359,1597,126,183,5,46226,8,1637,3,Reputation
55741,17359,1597,126,183,5,48032,3,92,1,Reputation
55742,17359,1597,126,183,5,49337,6,381,1,Reputation
55743,17359,1597,126,183,5,50182,1,43,0,Reputation
55747,17359,1597,126,183,5,52842,0,53,0,Reputation
55749,17359,1597,126,183,5,53378,1,37,0,Reputation
55750,17359,1597,126,183,5,54716,3,103,0,Reputation
55753,17359,1597,126,183,5,55653,0,50,4,Reputation
55754,17359,1597,126,183,5,55872,0,43,0,Reputation
55755,17359,1597,126,183,5,56113,2,139,1,Reputation
55765,17359,1597,126,183,5,57094,1,37,1,Reputation
55766,17359,1597,126,183,5,57777,1,59,5,Reputation
55768,17359,1597,126,183,5,58085,1,63,0,Reputation
55770,17359,1597,126,183,5,59077,5,79,1,Reputation
55773,17359,1597,126,183,5,59359,1,127,2,Reputation
55779,17359,1597,126,183,5,59696,0,102,0,Reputation
55780,17359,1597,126,183,5,60114,3,79,0,Reputation
55783,17359,1597,126,183,5,61125,2,160,1,Reputation
55785,17359,1597,126,183,5,62252,2,81,0,Reputation
55790,17359,1597,126,183,5,65866,17,1267,10,Reputation
55791,17359,1597,126,183,5,66728,2,458,3,Reputation
55794,17359,1597,126,183,5,67547,18,1609,0,Reputation
55795,17359,1597,126,183,5,71347,1,27,0,Reputation
55796,17359,1597,126,183,5,71599,2,96,7,Reputation
55799,17359,1597,126,183,5,73044,1,37,0,Reputation
55801,17359,1597,126,183,5,74968,1,39,0,Reputation
55804,17359,1597,126,183,5,79254,0,137,10,Reputation
55807,17359,1597,126,183,5,82337,0,54,0,Reputation
55810,17359,1597,126,183,5,88423,1,52,2,Reputation
55814,17359,1597,126,183,5,90080,1,45,4,Reputation
55817,17359,1597,126,183,5,91742,1,32,0,Reputation
55819,17359,1597,126,183,5,99762,0,30,0,Reputation
55822,17359,1597,126,183,5,106266,2,25,1,Reputation
55824,17359,1597,126,183,5,107540,2,47,0,Reputation
55825,17359,1597,126,183,5,108351,2,71,0,Reputation
55830,17359,1597,126,183,5,115256,1,12,0,Reputation
56196,17661,1917,331,139,16,48477,3,403,0,Reputation
56197,17661,1917,331,139,16,48518,0,132,5,Reputation
56198,17661,1917,331,139,16,49711,2,60,1,Reputation
56199,17661,1917,331,139,16,50480,2,107,0,Reputation
56201,17661,1917,331,139,16,51425,0,244,0,Reputation
56202,17661,1917,331,139,16,56030,0,185,5,Reputation
56203,17661,1917,331,139,16,60087,5,295,0,Reputation
56205,17661,1917,331,139,16,62225,2,1034,0,Reputation
56206,17661,1917,331,139,16,62307,0,180,7,Reputation
56207,17661,1917,331,139,16,62483,0,159,2,Reputation
56209,17661,1917,331,139,16,66021,1,27,1,Reputation
56210,17661,1917,331,139,16,66496,0,335,0,Reputation
56211,17661,1917,331,139,16,66677,8,250,4,Reputation
56213,17661,1917,331,139,16,69399,3,121,2,Reputation
56214,17661,1917,331,139,16,69451,2,66,3,Reputation
56215,17661,1917,331,139,16,69461,2,106,4,Reputation
56218,17661,1917,331,139,16,69561,3,144,0,Reputation
56219,17661,1917,331,139,16,69606,4,93,6,Reputation
56220,17661,1917,331,139,16,70603,2,114,4,Reputation
56222,17661,1917,331,139,16,71756,1,43,0,Reputation
56225,17661,1917,331,139,16,72025,4,148,2,Reputation
56226,17661,1917,331,139,16,72027,1,122,2,Reputation
56233,17661,1917,331,139,16,72793,0,91,1,Reputation
56235,17661,1917,331,139,16,73517,2,46,0,Reputation
56236,17661,1917,331,139,16,74575,2,120,3,Reputation
56237,17661,1917,331,139,16,74578,2,58,5,Reputation
56240,17661,1917,331,139,16,76163,9,311,0,Reputation
56241,17661,1917,331,139,16,76328,2,60,3,Reputation
56242,17661,1917,331,139,16,77059,3,46,1,Reputation
56243,17661,1917,331,139,16,78450,1,32,4,Reputation
56247,17661,1917,331,139,16,79972,0,62,5,Reputation
56251,17661,1917,331,139,16,80086,1,49,1,Reputation
56254,17661,1917,331,139,16,83997,0,38,0,Reputation
56255,17661,1917,331,139,16,84096,2,61,0,Reputation
56256,17661,1917,331,139,16,86717,0,14,0,Reputation
56257,17661,1917,331,139,16,89376,4,856,6,Reputation
56275,17661,1917,331,139,16,94796,1,46,5,Reputation
56280,17661,1917,331,139,16,95899,0,18,2,Reputation
56281,17661,1917,331,139,16,96174,1,64,0,Reputation
56285,17661,1917,331,139,16,97324,4,103,2,Reputation
56307,17672,1274,72,23,2,66094,5,232,0,Reputation
56310,17672,1274,72,23,2,93825,2,44,0,Reputation
56329,17672,1274,72,23,2,97651,15,450,6,Reputation
56346,17672,1274,72,23,2,113001,1,18,0,Reputation
57976,19879,2336,260,339,8,48951,10,362,4,Reputation
58009,19879,2336,260,339,8,51146,8,325,0,Reputation
58022,19879,2336,260,339,8,71126,8,334,0,Reputation
58224,20085,649,29,14,1,49075,2,80,0,Reputation
58233,20085,649,29,14,1,105042,1,38,4,Reputation
58569,20381,1386,216,422,23,64271,1,194,4,Reputation
59452,21054,5807,813,6054,131,56066,7,2742,2,Reputation
59483,21054,5807,813,6054,131,59418,9,334,6,Reputation
59513,21054,5807,813,6054,131,61805,5,842,0,Reputation
59524,21054,5807,813,6054,131,63233,6,423,4,Reputation
59546,21054,5807,813,6054,131,76490,4,186,3,Reputation
59553,21054,5807,813,6054,131,113851,7,163,10,Reputation
59587,21072,680,76,292,54,50436,2,293,0,Reputation
59588,21072,680,76,292,54,50609,5,1334,6,Reputation
59589,21072,680,76,292,54,50636,3,163,3,Reputation
59599,21072,680,76,292,54,51406,1,29,0,Reputation
59612,21072,680,76,292,54,54791,2,280,4,Reputation
59619,21072,680,76,292,54,56010,4,157,2,Reputation
59621,21072,680,76,292,54,56075,3,105,0,Reputation
59777,21240,790,104,48,2,56447,1,554,0,Reputation
60157,21599,1888,286,1243,39,57312,0,191,4,Reputation
60162,21599,1888,286,1243,39,62434,0,137,8,Reputation
60164,21599,1888,286,1243,39,62590,1,431,0,Reputation
60167,21599,1888,286,1243,39,64069,2,802,4,Reputation
60302,21599,1888,286,1243,39,102929,1,25,0,Reputation
60306,21599,1888,286,1243,39,110823,0,31,0,Reputation
60345,21654,931,33,238,0,51556,6,747,0,Reputation
60347,21654,931,33,238,0,60680,4,1742,0,Reputation
60350,21654,931,33,238,0,71879,3,132,1,Reputation
60370,21654,931,33,238,0,82615,1,312,2,Reputation
60591,21846,822,67,87,12,53354,0,370,4,Reputation
60598,21846,822,67,87,12,54522,5,3703,6,Reputation
60604,21846,822,67,87,12,56228,1,216,0,Reputation
60607,21846,822,67,87,12,56939,1,38,1,Reputation
60609,21846,822,67,87,12,56961,1,114,0,Reputation
60617,21846,822,67,87,12,59810,-1,107,0,Reputation
60629,21846,822,67,87,12,83415,2,309,0,Reputation
60634,21846,822,67,87,12,99517,0,27,0,Reputation
60635,21846,822,67,87,12,100262,0,23,2,Reputation
61662,22311,3963,298,736,113,52873,6,328,1,Reputation
61675,22311,3963,298,736,113,60252,2,62,8,Reputation
61691,22311,3963,298,736,113,70481,7,169,2,Reputation
61692,22311,3963,298,736,113,71691,9,419,0,Reputation
61748,22311,3963,298,736,113,114366,4,53,0,Reputation
61957,22452,2059,298,44,0,53147,1,43,1,Reputation
61985,22452,2059,298,44,0,55145,1,74,3,Reputation
62017,22452,2059,298,44,0,59890,6,221,0,Reputation
62022,22452,2059,298,44,0,60346,1,41,0,Reputation
62029,22452,2059,298,44,0,61069,3,266,3,Reputation
62042,22452,2059,298,44,0,65967,3,148,3,Reputation
62063,22452,2059,298,44,0,93360,1,41,2,Reputation
62064,22452,2059,298,44,0,93901,1,100,1,Reputation
62065,22452,2059,298,44,0,94886,10,218,3,Reputation
62078,22452,2059,298,44,0,107544,0,69,6,Reputation
62082,22452,2059,298,44,0,108165,1,126,2,Reputation
62086,22452,2059,298,44,0,113587,0,12,0,Reputation
62111,22468,2147,1471,2219,103,57536,4,1229,0,Reputation
62113,22468,2147,1471,2219,103,60488,1,112,0,Reputation
62119,22468,2147,1471,2219,103,61445,1,168,0,Reputation
62122,22468,2147,1471,2219,103,62340,0,273,4,Reputation
62216,22468,2147,1471,2219,103,73765,1,628,1,Reputation
62230,22468,2147,1471,2219,103,97921,0,42,2,Reputation
62329,22543,873,37,80,1,57632,2,297,0,Reputation
62334,22543,873,37,80,1,60991,2,276,2,Reputation
62348,22543,873,37,80,1,77610,2,276,2,Reputation
63020,24000,719,160,52,35,56695,12,579,2,Reputation
63035,24000,719,160,52,35,77774,1,61,1,Reputation
63036,24000,719,160,52,35,81526,3,114,3,Reputation
63122,24073,1136,56,1346,4,57863,2,175,3,Reputation
63158,24073,1136,56,1346,4,86377,3,54,2,Reputation
63680,24515,722,42,41,0,69661,3,122,3,Reputation
63681,24515,722,42,41,0,77984,3,121,4,Reputation
63689,24515,722,42,41,0,78291,6,465,3,Reputation
63694,24515,722,42,41,0,79208,1,89,13,Reputation
63695,24515,722,42,41,0,79374,0,69,8,Reputation
63697,24515,722,42,41,0,79494,2,50,2,Reputation
63701,24515,722,42,41,0,81135,1,38,0,Reputation
63710,24515,722,42,41,0,81975,9,242,0,Reputation
63712,24515,722,42,41,0,82807,0,15,0,Reputation
63714,24515,722,42,41,0,83854,4,71,2,Reputation
63716,24515,722,42,41,0,86469,2,51,1,Reputation
63717,24515,722,42,41,0,87861,3,41,0,Reputation
63718,24515,722,42,41,0,88185,0,78,5,Reputation
63719,24515,722,42,41,0,90841,2,82,0,Reputation
63720,24515,722,42,41,0,93469,1,44,3,Reputation
63724,24515,722,42,41,0,109696,2,40,1,Reputation
63725,24515,722,42,41,0,110125,1,69,1,Reputation
63726,24515,722,42,41,0,110559,0,27,3,Reputation
63727,24515,722,42,41,0,110585,0,45,1,Reputation
63728,24515,722,42,41,0,110597,0,30,4,Reputation
63838,24617,1320,344,198,12,61827,3,333,8,Reputation
63852,24617,1320,344,198,12,76761,3,1655,6,Reputation
63856,24617,1320,344,198,12,85544,1,50,3,Reputation
64645,25212,2725,224,60,0,96510,1,52,1,Reputation
64944,25433,3680,344,608,30,64752,5,146,2,Reputation
64954,25433,3680,344,608,30,66613,3,265,5,Reputation
64976,25433,3680,344,608,30,77244,1,88,3,Reputation
65528,25936,2196,206,298,6,59666,0,553,6,Reputation
65548,25936,2196,206,298,6,67521,1,139,3,Reputation
65802,26105,900,101,62,0,43161,1,269,0,Reputation
65804,26105,900,101,62,0,43482,10,1391,0,Reputation
65805,26105,900,101,62,0,43880,2,71,0,Reputation
65806,26105,900,101,62,0,44195,5,146,4,Reputation
65807,26105,900,101,62,0,44587,3,527,5,Reputation
65808,26105,900,101,62,0,46167,1,84,3,Reputation
65809,26105,900,101,62,0,46229,22,1493,5,Reputation
65811,26105,900,101,62,0,46681,5,527,5,Reputation
65813,26105,900,101,62,0,47791,3,202,0,Reputation
65814,26105,900,101,62,0,51184,1,93,2,Reputation
65815,26105,900,101,62,0,52420,1,66,0,Reputation
65817,26105,900,101,62,0,56753,1,21,0,Reputation
65818,26105,900,101,62,0,59389,4,210,4,Reputation
65819,26105,900,101,62,0,60384,2,60,4,Reputation
65820,26105,900,101,62,0,60458,1,56,0,Reputation
65821,26105,900,101,62,0,60880,0,62,5,Reputation
65822,26105,900,101,62,0,60988,3,67,1,Reputation
65823,26105,900,101,62,0,61465,1,36,2,Reputation
65824,26105,900,101,62,0,64162,4,110,2,Reputation
65825,26105,900,101,62,0,71849,4,184,3,Reputation
65826,26105,900,101,62,0,74329,1,70,4,Reputation
65827,26105,900,101,62,0,74798,3,158,5,Reputation
65829,26105,900,101,62,0,77519,2,51,0,Reputation
65833,26105,900,101,62,0,81066,2,180,4,Reputation
65835,26105,900,101,62,0,81275,3,154,7,Reputation
65840,26105,900,101,62,0,84258,1,25,1,Reputation
66131,26338,4800,515,1781,47,60515,3,388,2,Reputation
66138,26338,4800,515,1781,47,61218,4,5545,0,Reputation
66145,26338,4800,515,1781,47,62820,7,404,2,Reputation
66150,26338,4800,515,1781,47,64245,3,370,0,Reputation
67419,27403,2571,215,105,1,66775,6,198,1,Reputation
67497,27435,725,39,20,2,65880,6,237,0,Reputation
67498,27435,725,39,20,2,69441,3,77,0,Reputation
67741,27581,1159,112,186,12,63212,0,156,0,Reputation
67742,27581,1159,112,186,12,63655,1,237,17,Reputation
67743,27581,1159,112,186,12,63896,2,219,2,Reputation
67746,27581,1159,112,186,12,66566,0,95,2,Reputation
67747,27581,1159,112,186,12,67752,3,243,0,Reputation
67779,27581,1159,112,186,12,93247,2,43,0,Reputation
67780,27581,1159,112,186,12,96231,1,69,1,Reputation
67781,27581,1159,112,186,12,103476,0,52,0,Reputation
67782,27581,1159,112,186,12,112512,6,81,7,Reputation
67783,27581,1159,112,186,12,112516,3,78,0,Reputation
67788,27581,1159,112,186,12,113205,5,147,7,Reputation
67792,27581,1159,112,186,12,113417,8,525,0,Reputation
67798,27581,1159,112,186,12,114445,1,58,1,Reputation
67925,27693,661,63,9,0,65933,1,91,3,Reputation
67927,27693,661,63,9,0,106144,0,15,0,Reputation
68021,27779,792,97,30,3,63701,1,108,0,Reputation
68022,27779,792,97,30,3,63748,0,29,3,Reputation
68023,27779,792,97,30,3,65086,2,227,0,Reputation
68024,27779,792,97,30,3,81123,2,108,5,Reputation
68025,27779,792,97,30,3,81136,4,150,1,Reputation
68026,27779,792,97,30,3,81200,0,80,1,Reputation
68027,27779,792,97,30,3,81365,2,303,3,Reputation
68028,27779,792,97,30,3,81366,1,120,3,Reputation
68029,27779,792,97,30,3,81580,0,17,1,Reputation
68030,27779,792,97,30,3,81637,1,77,0,Reputation
68031,27779,792,97,30,3,81731,0,38,0,Reputation
68032,27779,792,97,30,3,82113,1,78,1,Reputation
68033,27779,792,97,30,3,82124,0,15,0,Reputation
68034,27779,792,97,30,3,82162,3,1082,0,Reputation
68035,27779,792,97,30,3,82726,2,94,0,Reputation
68036,27779,792,97,30,3,85546,2,82,2,Reputation
68037,27779,792,97,30,3,86856,8,311,1,Reputation
68038,27779,792,97,30,3,87408,0,69,1,Reputation
68039,27779,792,97,30,3,87409,2,127,2,Reputation
68040,27779,792,97,30,3,89299,0,68,0,Reputation
68041,27779,792,97,30,3,91905,2,138,1,Reputation
68042,27779,792,97,30,3,91922,0,88,1,Reputation
68043,27779,792,97,30,3,92759,2,55,0,Reputation
68044,27779,792,97,30,3,93020,1,84,0,Reputation
68045,27779,792,97,30,3,93029,1,123,4,Reputation
68046,27779,792,97,30,3,93569,8,345,1,Reputation
68047,27779,792,97,30,3,93634,1,27,0,Reputation
68048,27779,792,97,30,3,93640,1,42,0,Reputation
68049,27779,792,97,30,3,93705,6,623,0,Reputation
68050,27779,792,97,30,3,93836,2,70,0,Reputation
68051,27779,792,97,30,3,94003,2,211,0,Reputation
68052,27779,792,97,30,3,94059,0,49,0,Reputation
68053,27779,792,97,30,3,94155,0,49,1,Reputation
68054,27779,792,97,30,3,94231,1,55,1,Reputation
68055,27779,792,97,30,3,94483,3,138,0,Reputation
68056,27779,792,97,30,3,95428,5,236,1,Reputation
68057,27779,792,97,30,3,95480,0,63,0,Reputation
68058,27779,792,97,30,3,95495,2,87,0,Reputation
68059,27779,792,97,30,3,96632,1,119,4,Reputation
68060,27779,792,97,30,3,99113,1,30,0,Reputation
68061,27779,792,97,30,3,99289,1,37,0,Reputation
68062,27779,792,97,30,3,99456,0,57,0,Reputation
68063,27779,792,97,30,3,100208,0,29,0,Reputation
68064,27779,792,97,30,3,100458,0,39,0,Reputation
68065,27779,792,97,30,3,100859,0,54,0,Reputation
